,wins,rewards,scores,steps,high_tile
202,1,tensor([1]),91,762,tensor(1.)
203,0,tensor([0]),87,804,tensor(1.)
204,1,tensor([1]),112,561,tensor(1.)
205,0,tensor([0]),88,950,tensor(1.)
206,0,tensor([0]),38,301,tensor(1.)
207,0,tensor([0]),78,653,tensor(1.)
208,0,tensor([0]),83,654,tensor(1.)
209,1,tensor([1]),90,281,tensor(1.)
210,0,tensor([0]),78,563,tensor(1.)
211,0,tensor([0]),62,639,tensor(1.)
212,0,tensor([0]),54,551,tensor(1.)
213,0,tensor([0]),68,861,tensor(1.)
214,0,tensor([0]),55,768,tensor(1.)
215,0,tensor([0]),78,121,tensor(1.)
216,0,tensor([0]),54,262,tensor(1.)
217,0,tensor([0]),25,587,tensor(1.)
218,0,tensor([0]),68,1106,tensor(1.)
219,0,tensor([0]),29,603,tensor(1.)
220,0,tensor([0]),91,2579,tensor(1.)
221,0,tensor([0]),27,1058,tensor(1.)
222,0,tensor([0]),18,147,tensor(1.)
223,0,tensor([0]),76,1223,tensor(1.)
224,1,tensor([1]),108,1450,tensor(1.)
225,0,tensor([0]),62,566,tensor(1.)
226,0,tensor([0]),62,748,tensor(1.)
227,0,tensor([0]),89,2582,tensor(1.)
228,0,tensor([0]),62,1277,tensor(1.)
229,0,tensor([0]),80,975,tensor(1.)
230,0,tensor([0]),84,723,tensor(1.)
231,0,tensor([0]),69,1665,tensor(1.)
232,0,tensor([0]),82,861,tensor(1.)
233,0,tensor([0]),84,3012,tensor(1.)
234,0,tensor([0]),87,2044,tensor(1.)
235,1,tensor([1]),109,1784,tensor(1.)
236,0,tensor([0]),36,839,tensor(1.)
237,0,tensor([0]),23,1318,tensor(1.)
238,0,tensor([0]),70,666,tensor(1.)
239,0,tensor([0]),41,1102,tensor(1.)
240,0,tensor([0]),69,1238,tensor(1.)
241,0,tensor([0]),45,333,tensor(1.)
242,0,tensor([0]),38,270,tensor(1.)
243,1,tensor([1]),95,1368,tensor(1.)
244,0,tensor([0]),64,1103,tensor(1.)
245,0,tensor([0]),39,941,tensor(1.)
246,0,tensor([0]),70,1069,tensor(1.)
247,0,tensor([0]),19,934,tensor(1.)
248,0,tensor([0]),32,535,tensor(1.)
249,1,tensor([1]),109,1888,tensor(1.)
250,1,tensor([1]),93,1295,tensor(1.)
251,0,tensor([0]),76,2291,tensor(1.)
252,0,tensor([0]),74,1107,tensor(1.)
253,0,tensor([0]),60,923,tensor(1.)
254,0,tensor([0]),69,817,tensor(1.)
255,0,tensor([0]),105,2430,tensor(1.)
256,0,tensor([0]),57,342,tensor(1.)
257,0,tensor([0]),71,865,tensor(1.)
258,1,tensor([1]),102,3032,tensor(1.)
259,1,tensor([1]),100,2261,tensor(1.)
260,0,tensor([0]),80,1731,tensor(1.)
261,0,tensor([0]),37,565,tensor(1.)
262,0,tensor([0]),80,2164,tensor(1.)
263,0,tensor([0]),105,2618,tensor(1.)
264,0,tensor([0]),27,729,tensor(1.)
265,0,tensor([0]),41,551,tensor(1.)
266,0,tensor([0]),103,2836,tensor(1.)
267,0,tensor([0]),68,2209,tensor(1.)
268,0,tensor([0]),34,378,tensor(1.)
269,0,tensor([0]),73,750,tensor(1.)
270,1,tensor([1]),109,3552,tensor(1.)
271,1,tensor([1]),109,3873,tensor(1.)
272,0,tensor([0]),62,1372,tensor(1.)
273,0,tensor([0]),106,2762,tensor(1.)
274,0,tensor([0]),92,1687,tensor(1.)
275,0,tensor([0]),41,1140,tensor(1.)
276,0,tensor([0]),70,2187,tensor(1.)
277,0,tensor([0]),86,1472,tensor(1.)
278,0,tensor([0]),44,587,tensor(1.)
279,0,tensor([0]),74,1099,tensor(1.)
280,0,tensor([0]),34,1869,tensor(1.)
281,0,tensor([0]),56,1582,tensor(1.)
282,0,tensor([0]),107,2664,tensor(1.)
283,0,tensor([0]),73,2126,tensor(1.)
284,0,tensor([0]),115,3704,tensor(1.)
285,0,tensor([0]),76,1903,tensor(1.)
286,0,tensor([0]),74,1529,tensor(1.)
287,0,tensor([0]),55,2516,tensor(1.)
288,0,tensor([0]),79,1848,tensor(1.)
289,0,tensor([0]),54,727,tensor(1.)
290,0,tensor([0]),121,2515,tensor(1.)
291,0,tensor([0]),50,1308,tensor(1.)
292,0,tensor([0]),87,3185,tensor(1.)
293,0,tensor([0]),101,3692,tensor(1.)
294,0,tensor([0]),27,110,tensor(1.)
295,1,tensor([1]),107,1444,tensor(1.)
296,1,tensor([1]),94,249,tensor(1.)
297,0,tensor([0]),57,575,tensor(1.)
298,1,tensor([1]),86,1141,tensor(1.)
299,0,tensor([0]),80,511,tensor(1.)
300,1,tensor([1]),104,631,tensor(1.)
301,0,tensor([0]),72,2399,tensor(1.)
302,0,tensor([0]),76,1586,tensor(1.)
303,0,tensor([0]),45,2791,tensor(1.)
304,1,tensor([1]),111,1576,tensor(1.)
305,0,tensor([0]),52,1410,tensor(1.)
306,0,tensor([0]),67,1773,tensor(1.)
307,0,tensor([0]),16,792,tensor(1.)
308,1,tensor([1]),105,2423,tensor(1.)
309,0,tensor([0]),66,1148,tensor(1.)
310,1,tensor([1]),91,1983,tensor(1.)
311,0,tensor([0]),46,403,tensor(1.)
312,1,tensor([1]),87,881,tensor(1.)
313,0,tensor([0]),36,461,tensor(1.)
314,0,tensor([0]),96,3509,tensor(1.)
315,0,tensor([0]),124,1811,tensor(1.)
316,0,tensor([0]),36,595,tensor(1.)
317,0,tensor([0]),48,1894,tensor(1.)
318,1,tensor([1]),96,1804,tensor(1.)
319,0,tensor([0]),59,2004,tensor(1.)
320,0,tensor([0]),27,865,tensor(1.)
321,0,tensor([0]),61,1541,tensor(1.)
322,0,tensor([0]),31,2131,tensor(1.)
323,0,tensor([0]),75,908,tensor(1.)
324,0,tensor([0]),100,2033,tensor(1.)
325,0,tensor([0]),67,2677,tensor(1.)
326,0,tensor([0]),84,1604,tensor(1.)
327,0,tensor([0]),61,2607,tensor(1.)
328,0,tensor([0]),106,2372,tensor(1.)
329,0,tensor([0]),71,908,tensor(1.)
330,0,tensor([0]),59,498,tensor(1.)
331,0,tensor([0]),72,1651,tensor(1.)
332,0,tensor([0]),62,1523,tensor(1.)
333,0,tensor([0]),68,1795,tensor(1.)
334,0,tensor([0]),62,1716,tensor(1.)
335,0,tensor([0]),50,715,tensor(1.)
336,1,tensor([1]),97,2436,tensor(1.)
337,0,tensor([0]),65,2625,tensor(1.)
338,0,tensor([0]),36,693,tensor(1.)
339,0,tensor([0]),55,2298,tensor(1.)
340,0,tensor([0]),115,3153,tensor(1.)
341,0,tensor([0]),59,1418,tensor(1.)
342,0,tensor([0]),73,1722,tensor(1.)
343,0,tensor([0]),36,250,tensor(1.)
344,0,tensor([0]),66,854,tensor(1.)
345,0,tensor([0]),68,1269,tensor(1.)
346,0,tensor([0]),32,1178,tensor(1.)
347,0,tensor([0]),32,739,tensor(1.)
348,0,tensor([0]),52,712,tensor(1.)
349,0,tensor([0]),73,3958,tensor(1.)
350,0,tensor([0]),39,863,tensor(1.)
351,0,tensor([0]),92,2963,tensor(1.)
352,1,tensor([1]),100,2117,tensor(1.)
353,0,tensor([0]),36,1521,tensor(1.)
354,0,tensor([0]),70,1608,tensor(1.)
355,0,tensor([0]),56,714,tensor(1.)
356,0,tensor([0]),58,1084,tensor(1.)
357,0,tensor([0]),78,1368,tensor(1.)
358,0,tensor([0]),35,327,tensor(1.)
359,1,tensor([1]),103,1810,tensor(1.)
360,0,tensor([0]),28,556,tensor(1.)
361,1,tensor([1]),94,2713,tensor(1.)
362,0,tensor([0]),68,1611,tensor(1.)
363,0,tensor([0]),41,945,tensor(1.)
364,0,tensor([0]),73,1865,tensor(1.)
365,0,tensor([0]),68,501,tensor(1.)
366,0,tensor([0]),83,1211,tensor(1.)
367,0,tensor([0]),35,770,tensor(1.)
368,0,tensor([0]),36,923,tensor(1.)
369,0,tensor([0]),43,1214,tensor(1.)
370,1,tensor([1]),91,787,tensor(1.)
371,0,tensor([0]),100,2658,tensor(1.)
372,0,tensor([0]),65,2347,tensor(1.)
373,0,tensor([0]),18,1169,tensor(1.)
374,1,tensor([1]),113,1863,tensor(1.)
375,0,tensor([0]),43,1393,tensor(1.)
376,1,tensor([1]),111,1890,tensor(1.)
377,0,tensor([0]),80,2089,tensor(1.)
378,0,tensor([0]),67,1349,tensor(1.)
379,0,tensor([0]),84,1575,tensor(1.)
380,0,tensor([0]),80,1812,tensor(1.)
381,0,tensor([0]),82,1962,tensor(1.)
382,0,tensor([0]),71,1424,tensor(1.)
383,0,tensor([0]),85,3371,tensor(1.)
384,0,tensor([0]),38,759,tensor(1.)
385,1,tensor([1]),100,2896,tensor(1.)
386,0,tensor([0]),59,1353,tensor(1.)
387,0,tensor([0]),62,1571,tensor(1.)
388,0,tensor([0]),99,2112,tensor(1.)
389,0,tensor([0]),93,2175,tensor(1.)
390,1,tensor([1]),91,884,tensor(1.)
391,0,tensor([0]),80,2734,tensor(1.)
392,0,tensor([0]),75,1984,tensor(1.)
393,1,tensor([1]),103,2353,tensor(1.)
394,0,tensor([0]),112,1644,tensor(1.)
395,0,tensor([0]),77,1511,tensor(1.)
396,0,tensor([0]),69,1577,tensor(1.)
397,0,tensor([0]),87,1749,tensor(1.)
398,0,tensor([0]),60,1292,tensor(1.)
399,0,tensor([0]),47,1850,tensor(1.)
400,0,tensor([0]),38,315,tensor(1.)
401,0,tensor([0]),25,498,tensor(1.)
402,1,tensor([1]),107,1938,tensor(1.)
403,0,tensor([0]),118,3433,tensor(1.)
404,0,tensor([0]),64,2486,tensor(1.)
405,0,tensor([0]),52,1064,tensor(1.)
406,0,tensor([0]),108,3248,tensor(1.)
407,0,tensor([0]),50,2097,tensor(1.)
408,0,tensor([0]),62,952,tensor(1.)
409,0,tensor([0]),64,1913,tensor(1.)
410,1,tensor([1]),102,2375,tensor(1.)
411,0,tensor([0]),25,506,tensor(1.)
412,0,tensor([0]),89,1408,tensor(1.)
413,0,tensor([0]),87,1275,tensor(1.)
414,0,tensor([0]),34,592,tensor(1.)
415,0,tensor([0]),66,773,tensor(1.)
416,0,tensor([0]),81,972,tensor(1.)
417,0,tensor([0]),66,2028,tensor(1.)
418,0,tensor([0]),39,1472,tensor(1.)
419,0,tensor([0]),69,1679,tensor(1.)
420,0,tensor([0]),78,1973,tensor(1.)
421,0,tensor([0]),91,1150,tensor(1.)
422,0,tensor([0]),86,2104,tensor(1.)
423,0,tensor([0]),72,1248,tensor(1.)
424,0,tensor([0]),86,3336,tensor(1.)
425,0,tensor([0]),55,1465,tensor(1.)
426,0,tensor([0]),74,3277,tensor(1.)
427,0,tensor([0]),33,842,tensor(1.)
428,1,tensor([1]),89,2561,tensor(1.)
429,0,tensor([0]),90,1799,tensor(1.)
430,0,tensor([0]),62,861,tensor(1.)
431,0,tensor([0]),41,960,tensor(1.)
432,0,tensor([0]),89,3817,tensor(1.)
433,0,tensor([0]),78,1775,tensor(1.)
434,0,tensor([0]),80,2513,tensor(1.)
435,0,tensor([0]),119,3431,tensor(1.)
436,0,tensor([0]),93,2225,tensor(1.)
437,0,tensor([0]),108,2179,tensor(1.)
438,0,tensor([0]),103,2350,tensor(1.)
439,1,tensor([1]),111,1557,tensor(1.)
440,0,tensor([0]),52,929,tensor(1.)
441,0,tensor([0]),52,803,tensor(1.)
442,1,tensor([1]),97,1460,tensor(1.)
443,0,tensor([0]),107,2668,tensor(1.)
444,0,tensor([0]),67,1325,tensor(1.)
445,0,tensor([0]),27,1118,tensor(1.)
446,0,tensor([0]),71,2287,tensor(1.)
447,1,tensor([1]),101,1026,tensor(1.)
448,0,tensor([0]),66,2288,tensor(1.)
449,0,tensor([0]),79,1529,tensor(1.)
450,1,tensor([1]),102,2143,tensor(1.)
451,0,tensor([0]),76,2223,tensor(1.)
452,0,tensor([0]),45,1198,tensor(1.)
453,0,tensor([0]),93,1803,tensor(1.)
454,0,tensor([0]),75,1891,tensor(1.)
455,1,tensor([1]),103,2405,tensor(1.)
456,1,tensor([1]),102,2588,tensor(1.)
457,1,tensor([1]),93,1107,tensor(1.)
458,1,tensor([1]),116,2059,tensor(1.)
459,0,tensor([0]),80,1402,tensor(1.)
460,0,tensor([0]),64,1398,tensor(1.)
461,0,tensor([0]),110,1348,tensor(1.)
462,0,tensor([0]),98,2244,tensor(1.)
463,0,tensor([0]),16,1365,tensor(1.)
464,0,tensor([0]),97,2545,tensor(1.)
465,1,tensor([1]),98,2576,tensor(1.)
466,0,tensor([0]),4,685,tensor(1.)
467,1,tensor([1]),114,2659,tensor(1.)
468,0,tensor([0]),68,1280,tensor(1.)
469,0,tensor([0]),98,3410,tensor(1.)
470,0,tensor([0]),78,2364,tensor(1.)
471,0,tensor([0]),14,537,tensor(1.)
472,0,tensor([0]),75,1209,tensor(1.)
473,1,tensor([1]),121,2379,tensor(1.)
474,0,tensor([0]),34,322,tensor(1.)
475,1,tensor([1]),92,1646,tensor(1.)
476,0,tensor([0]),34,570,tensor(1.)
477,0,tensor([0]),49,1398,tensor(1.)
478,0,tensor([0]),36,740,tensor(1.)
479,0,tensor([0]),91,1625,tensor(1.)
480,0,tensor([0]),52,1015,tensor(1.)
481,0,tensor([0]),125,3697,tensor(1.)
482,0,tensor([0]),71,2179,tensor(1.)
483,0,tensor([0]),85,2498,tensor(1.)
484,0,tensor([0]),102,1831,tensor(1.)
485,0,tensor([0]),71,1583,tensor(1.)
486,0,tensor([0]),48,2967,tensor(1.)
487,1,tensor([1]),113,1277,tensor(1.)
488,0,tensor([0]),73,2909,tensor(1.)
489,0,tensor([0]),87,2369,tensor(1.)
490,0,tensor([0]),74,1412,tensor(1.)
491,1,tensor([1]),115,1070,tensor(1.)
492,0,tensor([0]),73,1813,tensor(1.)
493,0,tensor([0]),84,1349,tensor(1.)
494,0,tensor([0]),73,1293,tensor(1.)
495,0,tensor([0]),19,1098,tensor(1.)
496,1,tensor([1]),89,1913,tensor(1.)
497,0,tensor([0]),32,541,tensor(1.)
498,0,tensor([0]),66,905,tensor(1.)
499,0,tensor([0]),112,1319,tensor(1.)
