,wins,rewards,scores,steps,high_tile
410,0,tensor([-5.]),65,1181,tensor(1.)
411,0,tensor([-5.]),64,2812,tensor(1.)
412,0,tensor([-5.]),48,331,tensor(1.)
413,1,tensor([6.]),100,1400,tensor(1.)
414,0,tensor([-5.]),108,2738,tensor(1.)
415,0,tensor([-5.]),106,2479,tensor(1.)
416,0,tensor([-4.]),32,955,tensor(1.)
417,1,tensor([6.]),94,801,tensor(1.)
418,0,tensor([-4.]),41,752,tensor(1.)
419,0,tensor([-5.]),116,3065,tensor(1.)
420,0,tensor([-5.]),70,2174,tensor(1.)
421,0,tensor([-4.]),50,1798,tensor(1.)
422,0,tensor([-5.]),71,3344,tensor(1.)
423,0,tensor([-4.]),51,887,tensor(1.)
424,0,tensor([-5.]),57,1621,tensor(1.)
425,0,tensor([-5.]),75,2254,tensor(1.)
426,0,tensor([-5.]),73,1227,tensor(1.)
427,0,tensor([-5.]),84,1615,tensor(1.)
428,0,tensor([-5.]),65,1398,tensor(1.)
429,0,tensor([-5.]),97,2653,tensor(1.)
430,0,tensor([-4.]),32,952,tensor(1.)
431,0,tensor([-5.]),88,1928,tensor(1.)
432,0,tensor([-4.]),48,501,tensor(1.)
433,0,tensor([-5.]),69,1610,tensor(1.)
434,0,tensor([-5.]),88,2543,tensor(1.)
435,1,tensor([6.]),103,2759,tensor(1.)
436,0,tensor([-4.]),34,528,tensor(1.)
437,1,tensor([6.]),107,2005,tensor(1.)
438,0,tensor([-4.]),48,2349,tensor(1.)
439,0,tensor([-4.]),32,332,tensor(1.)
440,0,tensor([-4.]),32,571,tensor(1.)
441,0,tensor([-5.]),73,1260,tensor(1.)
442,1,tensor([6.]),89,3360,tensor(1.)
443,0,tensor([-4.]),50,1062,tensor(1.)
444,0,tensor([-4.]),48,355,tensor(1.)
445,0,tensor([-4.]),34,904,tensor(1.)
446,1,tensor([6.]),91,2891,tensor(1.)
447,1,tensor([6.]),100,1864,tensor(1.)
448,0,tensor([-4.]),30,1215,tensor(1.)
449,0,tensor([-5.]),71,3030,tensor(1.)
450,0,tensor([-5.]),62,638,tensor(1.)
451,0,tensor([-5.]),69,1522,tensor(1.)
452,0,tensor([-5.]),86,1654,tensor(1.)
