,wins,rewards,scores,steps,high_tile
189,0,tensor([-100]),34,91,tensor(1.)
190,0,tensor([-100]),62,76,tensor(1.)
191,0,tensor([-100]),52,205,tensor(1.)
192,0,tensor([-100]),59,221,tensor(1.)
193,1,tensor([100]),94,447,tensor(1.)
194,0,tensor([-100]),73,167,tensor(1.)
195,0,tensor([-100]),22,70,tensor(1.)
196,0,tensor([-100]),63,946,tensor(1.)
197,1,tensor([100]),111,1372,tensor(1.)
198,1,tensor([100]),109,1504,tensor(1.)
199,0,tensor([-100]),73,473,tensor(1.)
200,0,tensor([-100]),106,928,tensor(1.)
201,0,tensor([-100]),39,668,tensor(1.)
202,0,tensor([-100]),104,1190,tensor(1.)
203,1,tensor([100]),94,1248,tensor(1.)
204,0,tensor([-100]),46,1092,tensor(1.)
205,0,tensor([-100]),30,476,tensor(1.)
206,0,tensor([-100]),77,1196,tensor(1.)
207,0,tensor([-100]),57,364,tensor(1.)
208,0,tensor([-100]),71,1314,tensor(1.)
209,1,tensor([100]),120,2100,tensor(1.)
210,1,tensor([100]),104,1762,tensor(1.)
211,0,tensor([-100]),59,643,tensor(1.)
212,0,tensor([-100]),69,2401,tensor(1.)
213,0,tensor([-100]),47,1870,tensor(1.)
214,1,tensor([100]),89,2268,tensor(1.)
215,0,tensor([-100]),47,693,tensor(1.)
216,0,tensor([-100]),44,2165,tensor(1.)
217,1,tensor([100]),99,2457,tensor(1.)
218,0,tensor([-100]),51,334,tensor(1.)
219,0,tensor([-100]),103,1948,tensor(1.)
220,0,tensor([-100]),74,3000,tensor(1.)
221,0,tensor([-100]),34,1189,tensor(1.)
222,1,tensor([100]),114,2787,tensor(1.)
223,0,tensor([-100]),16,693,tensor(1.)
224,0,tensor([-100]),59,1150,tensor(1.)
225,0,tensor([-100]),38,430,tensor(1.)
226,0,tensor([-100]),29,233,tensor(1.)
227,0,tensor([-100]),50,1547,tensor(1.)
228,0,tensor([-100]),50,982,tensor(1.)
229,0,tensor([-100]),76,2339,tensor(1.)
230,1,tensor([100]),99,2081,tensor(1.)
231,0,tensor([-100]),52,2164,tensor(1.)
232,0,tensor([-100]),80,3530,tensor(1.)
233,1,tensor([100]),104,2570,tensor(1.)
234,0,tensor([-100]),74,2774,tensor(1.)
235,0,tensor([-100]),55,1120,tensor(1.)
236,1,tensor([100]),120,3339,tensor(1.)
237,0,tensor([-100]),57,1442,tensor(1.)
238,1,tensor([100]),109,2520,tensor(1.)
239,0,tensor([-100]),43,1791,tensor(1.)
240,0,tensor([-100]),34,495,tensor(1.)
241,0,tensor([-100]),105,2377,tensor(1.)
242,0,tensor([-100]),32,336,tensor(1.)
243,0,tensor([-100]),19,1253,tensor(1.)
244,0,tensor([-100]),69,2225,tensor(1.)
245,1,tensor([100]),111,3131,tensor(1.)
246,0,tensor([-100]),56,1915,tensor(1.)
247,0,tensor([-100]),53,1305,tensor(1.)
248,0,tensor([-100]),75,1864,tensor(1.)
249,0,tensor([-100]),29,1391,tensor(1.)
250,0,tensor([-100]),45,357,tensor(1.)
251,0,tensor([-100]),121,4045,tensor(1.)
252,0,tensor([-100]),39,945,tensor(1.)
253,0,tensor([-100]),56,2373,tensor(1.)
254,0,tensor([-100]),61,1838,tensor(1.)
255,0,tensor([-100]),101,3795,tensor(1.)
256,0,tensor([-100]),50,1476,tensor(1.)
257,0,tensor([-100]),92,2293,tensor(1.)
258,0,tensor([-100]),60,1150,tensor(1.)
259,0,tensor([-100]),68,1609,tensor(1.)
260,0,tensor([-100]),67,1225,tensor(1.)
261,0,tensor([-100]),91,2940,tensor(1.)
262,0,tensor([-100]),31,967,tensor(1.)
263,0,tensor([-100]),38,1912,tensor(1.)
264,0,tensor([-100]),77,779,tensor(1.)
265,0,tensor([-100]),75,1633,tensor(1.)
266,0,tensor([-100]),106,2663,tensor(1.)
267,0,tensor([-100]),27,1043,tensor(1.)
268,0,tensor([-100]),71,1968,tensor(1.)
269,0,tensor([-100]),85,2242,tensor(1.)
270,0,tensor([-100]),52,472,tensor(1.)
271,1,tensor([100]),98,1904,tensor(1.)
272,0,tensor([-100]),52,480,tensor(1.)
273,0,tensor([-100]),80,3741,tensor(1.)
274,0,tensor([-100]),64,1553,tensor(1.)
275,0,tensor([-100]),64,2413,tensor(1.)
276,1,tensor([100]),113,3989,tensor(1.)
277,0,tensor([-100]),57,1915,tensor(1.)
278,0,tensor([-100]),115,2930,tensor(1.)
279,1,tensor([100]),91,1111,tensor(1.)
280,0,tensor([-100]),62,1339,tensor(1.)
281,0,tensor([-100]),68,2534,tensor(1.)
282,0,tensor([-100]),44,1114,tensor(1.)
283,0,tensor([-100]),66,1798,tensor(1.)
284,1,tensor([100]),104,1906,tensor(1.)
285,0,tensor([-100]),45,1231,tensor(1.)
286,0,tensor([-100]),106,2667,tensor(1.)
287,0,tensor([-100]),84,2540,tensor(1.)
288,0,tensor([-100]),105,2039,tensor(1.)
289,0,tensor([-100]),83,2531,tensor(1.)
290,0,tensor([-100]),57,2536,tensor(1.)
291,0,tensor([-100]),68,1914,tensor(1.)
292,0,tensor([-100]),81,1835,tensor(1.)
293,1,tensor([100]),108,1435,tensor(1.)
294,0,tensor([-100]),94,2692,tensor(1.)
295,0,tensor([-100]),43,2486,tensor(1.)
296,0,tensor([-100]),32,1213,tensor(1.)
297,0,tensor([-100]),73,1401,tensor(1.)
298,0,tensor([-100]),35,874,tensor(1.)
299,0,tensor([-100]),55,1455,tensor(1.)
300,0,tensor([-100]),32,538,tensor(1.)
301,0,tensor([-100]),70,2129,tensor(1.)
302,1,tensor([100]),93,983,tensor(1.)
303,0,tensor([-100]),62,1149,tensor(1.)
304,0,tensor([-100]),25,1229,tensor(1.)
305,0,tensor([-100]),36,523,tensor(1.)
306,1,tensor([100]),109,2417,tensor(1.)
307,0,tensor([-100]),85,2039,tensor(1.)
308,0,tensor([-100]),69,1370,tensor(1.)
309,1,tensor([100]),94,2893,tensor(1.)
310,0,tensor([-100]),21,1214,tensor(1.)
311,0,tensor([-100]),35,489,tensor(1.)
312,0,tensor([-100]),67,2104,tensor(1.)
313,0,tensor([-100]),80,2150,tensor(1.)
314,0,tensor([-100]),13,122,tensor(1.)
315,1,tensor([100]),125,5093,tensor(1.)
316,0,tensor([-100]),103,1290,tensor(1.)
317,1,tensor([100]),105,1624,tensor(1.)
318,0,tensor([-100]),51,1405,tensor(1.)
319,1,tensor([100]),92,1149,tensor(1.)
320,0,tensor([-100]),89,2522,tensor(1.)
321,0,tensor([-100]),118,3713,tensor(1.)
322,0,tensor([-100]),78,1440,tensor(1.)
323,1,tensor([100]),105,1945,tensor(1.)
324,0,tensor([-100]),70,1162,tensor(1.)
325,0,tensor([-100]),73,3049,tensor(1.)
326,0,tensor([-100]),96,1287,tensor(1.)
327,0,tensor([-100]),86,2833,tensor(1.)
328,0,tensor([-100]),47,1622,tensor(1.)
329,0,tensor([-100]),39,755,tensor(1.)
330,0,tensor([-100]),58,1899,tensor(1.)
331,0,tensor([-100]),87,3278,tensor(1.)
332,1,tensor([100]),106,1993,tensor(1.)
333,0,tensor([-100]),48,2189,tensor(1.)
334,0,tensor([-100]),67,2095,tensor(1.)
335,1,tensor([100]),104,1570,tensor(1.)
336,0,tensor([-100]),84,2240,tensor(1.)
337,0,tensor([-100]),82,1814,tensor(1.)
338,1,tensor([100]),101,3341,tensor(1.)
339,0,tensor([-100]),78,2294,tensor(1.)
340,0,tensor([-100]),64,2074,tensor(1.)
341,0,tensor([-100]),78,4505,tensor(1.)
342,1,tensor([100]),109,3735,tensor(1.)
343,0,tensor([-100]),76,2066,tensor(1.)
344,0,tensor([-100]),68,1553,tensor(1.)
345,1,tensor([100]),92,1923,tensor(1.)
346,0,tensor([-100]),83,1253,tensor(1.)
347,0,tensor([-100]),44,1013,tensor(1.)
348,0,tensor([-100]),66,2437,tensor(1.)
349,0,tensor([-100]),78,2440,tensor(1.)
350,0,tensor([-100]),96,3078,tensor(1.)
351,1,tensor([100]),91,1155,tensor(1.)
352,0,tensor([-100]),92,3266,tensor(1.)
353,0,tensor([-100]),69,2601,tensor(1.)
354,0,tensor([-100]),62,1437,tensor(1.)
355,0,tensor([-100]),86,1252,tensor(1.)
356,0,tensor([-100]),95,1948,tensor(1.)
357,0,tensor([-100]),51,545,tensor(1.)
358,0,tensor([-100]),57,1369,tensor(1.)
359,0,tensor([-100]),65,1674,tensor(1.)
360,0,tensor([-100]),95,3311,tensor(1.)
361,0,tensor([-100]),48,2058,tensor(1.)
362,0,tensor([-100]),73,1669,tensor(1.)
363,0,tensor([-100]),46,1326,tensor(1.)
364,0,tensor([-100]),20,1144,tensor(1.)
365,1,tensor([100]),89,1554,tensor(1.)
366,1,tensor([100]),105,1694,tensor(1.)
367,0,tensor([-100]),13,23,tensor(1.)
368,0,tensor([-100]),54,2105,tensor(1.)
369,1,tensor([100]),111,725,tensor(1.)
370,0,tensor([-100]),83,2115,tensor(1.)
371,0,tensor([-100]),68,2195,tensor(1.)
372,0,tensor([-100]),21,586,tensor(1.)
373,0,tensor([-100]),81,2391,tensor(1.)
374,0,tensor([-100]),61,1349,tensor(1.)
375,0,tensor([-100]),82,3039,tensor(1.)
376,1,tensor([100]),98,2087,tensor(1.)
377,0,tensor([-100]),79,1574,tensor(1.)
378,0,tensor([-100]),58,1308,tensor(1.)
379,0,tensor([-100]),87,1801,tensor(1.)
380,0,tensor([-100]),71,2181,tensor(1.)
381,1,tensor([100]),97,2714,tensor(1.)
382,0,tensor([-100]),89,2217,tensor(1.)
383,0,tensor([-100]),80,1099,tensor(1.)
384,0,tensor([-100]),22,122,tensor(1.)
385,0,tensor([-100]),71,1150,tensor(1.)
386,1,tensor([100]),102,2783,tensor(1.)
387,1,tensor([100]),91,2432,tensor(1.)
388,0,tensor([-100]),21,346,tensor(1.)
389,0,tensor([-100]),78,2564,tensor(1.)
390,0,tensor([-100]),52,1791,tensor(1.)
391,0,tensor([-100]),64,1076,tensor(1.)
392,0,tensor([-100]),49,629,tensor(1.)
393,0,tensor([-100]),50,1417,tensor(1.)
394,1,tensor([100]),100,2850,tensor(1.)
395,0,tensor([-100]),74,3791,tensor(1.)
396,0,tensor([-100]),94,2839,tensor(1.)
397,1,tensor([100]),94,1439,tensor(1.)
398,0,tensor([-100]),57,1100,tensor(1.)
399,0,tensor([-100]),73,904,tensor(1.)
400,0,tensor([-100]),52,590,tensor(1.)
401,0,tensor([-100]),25,448,tensor(1.)
402,0,tensor([-100]),48,1545,tensor(1.)
403,0,tensor([-100]),71,1722,tensor(1.)
404,0,tensor([-100]),80,1550,tensor(1.)
405,1,tensor([100]),110,2423,tensor(1.)
406,0,tensor([-100]),56,2390,tensor(1.)
407,0,tensor([-100]),51,930,tensor(1.)
408,0,tensor([-100]),73,2441,tensor(1.)
409,0,tensor([-100]),52,2026,tensor(1.)
410,0,tensor([-100]),78,2032,tensor(1.)
411,0,tensor([-100]),50,1895,tensor(1.)
412,0,tensor([-100]),47,980,tensor(1.)
413,0,tensor([-100]),27,583,tensor(1.)
414,0,tensor([-100]),55,1613,tensor(1.)
415,0,tensor([-100]),76,2400,tensor(1.)
416,1,tensor([100]),105,3095,tensor(1.)
417,0,tensor([-100]),67,1268,tensor(1.)
418,0,tensor([-100]),43,1844,tensor(1.)
419,0,tensor([-100]),55,1647,tensor(1.)
420,1,tensor([100]),109,3432,tensor(1.)
421,0,tensor([-100]),91,1274,tensor(1.)
422,0,tensor([-100]),25,185,tensor(1.)
423,0,tensor([-100]),99,2394,tensor(1.)
424,0,tensor([-100]),66,2247,tensor(1.)
425,0,tensor([-100]),89,784,tensor(1.)
426,0,tensor([-100]),37,1148,tensor(1.)
427,0,tensor([-100]),71,1238,tensor(1.)
428,0,tensor([-100]),89,1159,tensor(1.)
429,0,tensor([-100]),85,1876,tensor(1.)
430,0,tensor([-100]),27,940,tensor(1.)
431,0,tensor([-100]),60,958,tensor(1.)
432,0,tensor([-100]),70,747,tensor(1.)
433,0,tensor([-100]),62,1556,tensor(1.)
434,0,tensor([-100]),67,1736,tensor(1.)
435,0,tensor([-100]),87,1399,tensor(1.)
436,0,tensor([-100]),101,3102,tensor(1.)
437,0,tensor([-100]),38,1295,tensor(1.)
438,0,tensor([-100]),88,1524,tensor(1.)
439,0,tensor([-100]),66,2256,tensor(1.)
440,0,tensor([-100]),101,2139,tensor(1.)
441,0,tensor([-100]),80,1636,tensor(1.)
442,0,tensor([-100]),34,1049,tensor(1.)
443,1,tensor([100]),94,1165,tensor(1.)
444,0,tensor([-100]),71,2154,tensor(1.)
445,0,tensor([-100]),30,688,tensor(1.)
446,0,tensor([-100]),85,2568,tensor(1.)
447,0,tensor([-100]),64,1995,tensor(1.)
448,0,tensor([-100]),83,3524,tensor(1.)
449,0,tensor([-100]),88,2041,tensor(1.)
450,0,tensor([-100]),73,2787,tensor(1.)
451,0,tensor([-100]),45,700,tensor(1.)
452,0,tensor([-100]),77,2062,tensor(1.)
453,0,tensor([-100]),83,1770,tensor(1.)
454,0,tensor([-100]),104,2316,tensor(1.)
455,1,tensor([100]),109,3711,tensor(1.)
456,0,tensor([-100]),75,880,tensor(1.)
457,1,tensor([100]),114,2509,tensor(1.)
458,0,tensor([-100]),59,961,tensor(1.)
459,0,tensor([-100]),89,2945,tensor(1.)
460,0,tensor([-100]),84,2346,tensor(1.)
461,0,tensor([-100]),61,1746,tensor(1.)
462,0,tensor([-100]),42,1372,tensor(1.)
463,0,tensor([-100]),80,2099,tensor(1.)
464,0,tensor([-100]),64,1125,tensor(1.)
465,0,tensor([-100]),30,877,tensor(1.)
466,0,tensor([-100]),88,2138,tensor(1.)
467,1,tensor([100]),94,2201,tensor(1.)
468,0,tensor([-100]),52,1249,tensor(1.)
469,0,tensor([-100]),25,563,tensor(1.)
470,0,tensor([-100]),113,3577,tensor(1.)
471,0,tensor([-100]),66,1494,tensor(1.)
472,0,tensor([-100]),70,2082,tensor(1.)
473,1,tensor([100]),93,1436,tensor(1.)
474,0,tensor([-100]),54,1321,tensor(1.)
475,0,tensor([-100]),88,2312,tensor(1.)
476,0,tensor([-100]),85,2028,tensor(1.)
477,0,tensor([-100]),46,1291,tensor(1.)
478,0,tensor([-100]),48,774,tensor(1.)
479,0,tensor([-100]),45,1037,tensor(1.)
480,1,tensor([100]),93,1389,tensor(1.)
481,0,tensor([-100]),52,1184,tensor(1.)
482,0,tensor([-100]),57,946,tensor(1.)
483,0,tensor([-100]),68,1815,tensor(1.)
484,1,tensor([100]),104,1937,tensor(1.)
485,0,tensor([-100]),22,1195,tensor(1.)
486,0,tensor([-100]),75,1131,tensor(1.)
487,0,tensor([-100]),86,1744,tensor(1.)
488,1,tensor([100]),96,1282,tensor(1.)
489,0,tensor([-100]),41,1286,tensor(1.)
490,0,tensor([-100]),98,2083,tensor(1.)
491,0,tensor([-100]),42,1155,tensor(1.)
492,0,tensor([-100]),68,551,tensor(1.)
493,0,tensor([-100]),32,846,tensor(1.)
494,0,tensor([-100]),14,663,tensor(1.)
495,0,tensor([-100]),63,1870,tensor(1.)
496,0,tensor([-100]),85,1801,tensor(1.)
497,1,tensor([100]),92,2363,tensor(1.)
498,1,tensor([100]),104,2440,tensor(1.)
499,1,tensor([100]),125,4727,tensor(1.)
