,wins,rewards,scores,steps,high_tile
265,0,tensor([0]),41,49,tensor(1.)
266,0,tensor([0]),50,124,tensor(1.)
267,0,tensor([0]),44,51,tensor(1.)
268,0,tensor([0]),14,51,tensor(1.)
269,1,tensor([6]),113,90,tensor(1.)
270,1,tensor([6]),109,181,tensor(1.)
271,1,tensor([6]),95,85,tensor(1.)
272,1,tensor([6]),95,116,tensor(1.)
273,0,tensor([0]),91,103,tensor(1.)
274,0,tensor([0]),110,151,tensor(1.)
275,0,tensor([0]),62,137,tensor(1.)
276,0,tensor([0]),77,110,tensor(1.)
277,0,tensor([0]),48,59,tensor(1.)
278,0,tensor([0]),56,55,tensor(1.)
279,0,tensor([0]),69,89,tensor(1.)
280,0,tensor([0]),66,70,tensor(1.)
281,0,tensor([0]),73,172,tensor(1.)
282,0,tensor([0]),53,95,tensor(1.)
283,1,tensor([6]),96,92,tensor(1.)
284,0,tensor([0]),31,58,tensor(1.)
285,0,tensor([0]),83,160,tensor(1.)
286,1,tensor([6]),105,199,tensor(1.)
287,0,tensor([0]),39,68,tensor(1.)
288,0,tensor([0]),23,47,tensor(1.)
289,0,tensor([0]),55,73,tensor(1.)
290,0,tensor([0]),20,33,tensor(1.)
291,0,tensor([0]),85,92,tensor(1.)
292,0,tensor([0]),52,81,tensor(1.)
293,0,tensor([0]),37,28,tensor(1.)
294,0,tensor([0]),75,184,tensor(1.)
295,0,tensor([0]),43,114,tensor(1.)
296,0,tensor([0]),59,126,tensor(1.)
297,0,tensor([0]),37,60,tensor(1.)
298,0,tensor([0]),65,102,tensor(1.)
299,0,tensor([0]),80,121,tensor(1.)
300,0,tensor([0]),57,117,tensor(1.)
301,1,tensor([6]),101,161,tensor(1.)
302,0,tensor([0]),52,72,tensor(1.)
303,0,tensor([0]),37,62,tensor(1.)
304,0,tensor([0]),71,70,tensor(1.)
305,0,tensor([0]),92,146,tensor(1.)
306,1,tensor([6]),107,70,tensor(1.)
307,0,tensor([0]),71,170,tensor(1.)
308,1,tensor([6]),103,106,tensor(1.)
309,0,tensor([0]),36,53,tensor(1.)
310,1,tensor([6]),89,104,tensor(1.)
311,0,tensor([0]),63,120,tensor(1.)
312,0,tensor([0]),71,138,tensor(1.)
313,0,tensor([0]),11,29,tensor(1.)
314,0,tensor([0]),20,20,tensor(1.)
315,0,tensor([0]),99,139,tensor(1.)
316,0,tensor([0]),71,204,tensor(1.)
317,0,tensor([0]),57,136,tensor(1.)
318,0,tensor([0]),32,38,tensor(1.)
319,0,tensor([0]),73,190,tensor(1.)
320,0,tensor([0]),68,142,tensor(1.)
321,1,tensor([6]),116,135,tensor(1.)
322,0,tensor([0]),82,160,tensor(1.)
323,0,tensor([0]),36,60,tensor(1.)
324,0,tensor([0]),72,195,tensor(1.)
325,0,tensor([0]),66,167,tensor(1.)
326,0,tensor([0]),98,150,tensor(1.)
327,1,tensor([6]),98,196,tensor(1.)
328,0,tensor([0]),47,113,tensor(1.)
329,0,tensor([0]),45,46,tensor(1.)
330,0,tensor([0]),76,143,tensor(1.)
331,0,tensor([0]),77,205,tensor(1.)
332,0,tensor([0]),27,55,tensor(1.)
333,0,tensor([0]),93,258,tensor(1.)
334,0,tensor([0]),46,130,tensor(1.)
