,wins,rewards,scores,steps,high_tile
1676,0.25,1.5,78.625,1885.5,4.125
1677,0.125,0.75,72.5,1703.125,4.0
1678,0.125,0.75,68.875,1795.5,3.75
1679,0.125,0.75,84.0,2522.375,4.0
1680,0.0,0.0,67.875,2021.25,3.75
1681,0.125,0.75,63.75,2112.75,3.875
1682,0.0,0.0,81.25,1669.5,4.0
1683,0.25,1.5,85.0,2069.125,4.125
1684,0.5,3.0,81.0,1556.0,4.375
1685,0.125,0.75,66.375,1878.875,3.75
1686,0.25,1.5,65.25,1371.625,3.625
1687,0.375,2.25,73.875,1857.125,4.125
1688,0.25,1.5,67.0,1725.0,3.75
1689,0.25,1.5,85.125,1961.375,4.125
1690,0.25,1.5,82.75,2756.0,4.0
1691,0.125,0.75,60.875,1624.375,3.25
1692,0.375,2.25,79.625,2055.5,4.25
1693,0.125,0.75,65.625,2048.625,3.625
1694,0.375,2.25,70.875,1671.375,4.0
1695,0.25,1.5,73.0,2230.25,4.0
1696,0.375,2.25,84.125,2436.875,4.0
1697,0.125,0.75,62.25,1731.25,3.625
1698,0.0,0.0,41.375,890.375,3.0
1699,0.0,0.0,62.125,1529.5,3.375
1700,0.25,1.5,61.25,1367.125,3.625
1701,0.25,1.5,70.125,1632.625,4.125
1702,0.375,2.25,82.125,2549.625,4.0
1703,0.25,1.5,64.75,1952.625,3.75
1704,0.25,1.5,76.875,1543.0,4.125
1705,0.375,2.25,81.625,1801.0,4.25
1706,0.25,1.5,72.375,1996.625,3.75
1707,0.0,0.0,66.375,1734.875,3.625
1708,0.25,1.5,67.875,2045.5,3.875
1709,0.0,0.0,64.0,1091.375,3.625
1710,0.125,0.75,78.625,2525.5,4.125
1711,0.125,0.75,54.0,1201.875,3.25
1712,0.25,1.5,77.125,2373.0,4.0
1713,0.375,2.25,75.875,2489.625,4.125
1714,0.0,0.0,65.75,1974.0,3.625
1715,0.125,0.75,68.875,1926.875,3.875
1716,0.25,1.5,77.0,2117.5,4.125
1717,0.25,1.5,73.875,1827.125,4.0
1718,0.125,0.75,72.0,1796.75,3.875
1719,0.125,0.75,67.0,1980.75,4.0
1720,0.375,2.25,87.125,2249.875,4.125
1721,0.125,0.75,76.375,1929.0,4.0
1722,0.125,0.75,54.75,1201.875,3.375
1723,0.25,1.5,56.5,1737.75,3.625
1724,0.25,1.5,73.5,2092.375,4.0
1725,0.0,0.0,58.875,1532.625,3.375
1726,0.25,1.5,68.125,1550.0,3.75
1727,0.375,2.25,91.625,1983.0,4.25
1728,0.25,1.5,73.25,2193.625,4.0
1729,0.125,0.75,77.875,1594.875,4.125
1730,0.125,0.75,62.625,1615.5,3.75
1731,0.125,0.75,54.75,979.375,3.25
1732,0.25,1.5,59.875,1873.875,3.75
1733,0.375,2.25,68.75,1181.25,3.625
1734,0.125,0.75,68.0,1778.75,3.75
1735,0.125,0.75,58.625,1501.375,3.5
1736,0.25,1.5,69.0,1995.375,3.875
1737,0.375,2.25,78.625,2081.75,4.125
1738,0.25,1.5,74.375,2081.625,3.875
1739,0.25,1.5,76.0,1594.0,4.125
1740,0.0,0.0,66.25,1622.125,3.625
1741,0.125,0.75,65.25,1146.375,3.625
1742,0.0,0.0,78.25,2171.375,4.0
1743,0.125,0.75,66.75,1786.375,3.875
1744,0.125,0.75,65.5,1640.5,3.75
1745,0.125,0.75,74.25,2295.625,3.875
1746,0.125,0.75,67.25,1685.5,3.75
1747,0.125,0.75,68.0,1484.625,3.875
1748,0.375,2.25,92.0,2368.25,4.125
1749,0.25,1.5,74.0,2113.125,4.125
1750,0.125,0.75,61.0,1796.125,3.5
1751,0.125,0.75,71.875,1842.375,3.875
1752,0.125,0.75,65.0,1783.625,3.875
1753,0.375,2.25,71.625,1937.5,3.875
1754,0.5,3.0,79.5,1965.875,4.25
1755,0.0,0.0,71.0,1637.125,3.75
1756,0.125,0.75,70.125,1679.5,3.75
1757,0.25,1.5,64.375,1556.875,3.75
1758,0.0,0.0,58.75,1156.0,3.75
1759,0.125,0.75,71.625,1779.625,4.0
1760,0.0,0.0,63.0,1450.5,3.625
1761,0.0,0.0,74.625,2456.25,4.0
1762,0.25,1.5,76.125,1793.625,4.0
1763,0.125,0.75,81.625,2488.375,3.875
1764,0.125,0.75,70.25,2361.75,4.0
1765,0.125,0.75,68.625,1910.5,3.875
1766,0.375,2.25,72.875,1975.75,4.0
1767,0.0,0.0,66.625,2317.625,3.5
1768,0.25,1.5,74.5,1988.875,3.75
1769,0.25,1.5,82.5,1986.375,4.125
1770,0.25,1.5,70.625,1844.25,3.875
1771,0.125,0.75,58.875,1484.5,3.375
1772,0.25,1.5,73.125,1665.5,4.0
1773,0.0,0.0,69.625,2086.75,3.75
1774,0.125,0.75,82.0,2368.125,3.875
1775,0.125,0.75,72.375,1606.5,3.75
1776,0.0,0.0,73.5,2382.875,3.75
1777,0.125,0.75,78.375,2331.375,3.875
1778,0.125,0.75,59.625,1660.875,3.75
1779,0.25,1.5,79.5,1910.75,4.125
1780,0.5,3.0,88.125,1947.0,4.375
1781,0.25,1.5,72.625,1378.75,4.125
1782,0.0,0.0,59.5,1741.875,3.5
1783,0.0,0.0,76.625,1839.75,3.625
1784,0.25,1.5,78.75,2277.0,3.875
1785,0.125,0.75,66.875,1754.125,3.75
1786,0.25,1.5,72.625,1560.5,4.0
1787,0.125,0.75,54.75,1071.125,3.5
1788,0.25,1.5,72.875,1609.875,4.125
1789,0.125,0.75,80.125,2234.0,4.0
1790,0.125,0.75,53.625,1587.875,3.25
1791,0.0,0.0,74.125,2174.625,3.875
1792,0.125,0.75,77.0,2290.875,3.875
1793,0.125,0.75,66.75,1953.5,3.75
1794,0.25,1.5,87.75,2265.75,4.0
1795,0.125,0.75,52.5,1252.25,3.375
1796,0.25,1.5,71.875,1800.25,4.0
1797,0.125,0.75,71.25,1921.375,3.875
1798,0.0,0.0,84.25,2244.375,4.0
1799,0.25,1.5,84.625,1724.25,4.0
1800,0.125,0.75,75.875,1982.75,4.0
1801,0.25,1.5,77.125,1636.25,3.875
1802,0.125,0.75,65.0,1940.875,3.875
1803,0.125,0.75,72.0,2117.625,3.875
1804,0.125,0.75,82.75,1643.5,3.875
1805,0.125,0.75,84.625,2136.0,4.125
1806,0.0,0.0,59.0,1956.125,3.5
1807,0.25,1.5,78.75,2190.375,4.125
1808,0.125,0.75,73.125,2433.75,3.875
1809,0.125,0.75,60.25,1713.75,3.625
1810,0.25,1.5,68.125,1697.5,3.75
1811,0.0,0.0,67.125,2165.25,3.625
1812,0.125,0.75,74.375,1702.75,4.125
1813,0.125,0.75,74.125,1882.875,3.75
1814,0.25,1.5,70.375,1593.625,3.875
1815,0.25,1.5,81.25,1780.125,4.25
1816,0.125,0.75,70.625,1616.625,4.0
1817,0.0,0.0,69.625,1792.25,3.625
1818,0.375,2.25,80.375,1555.5,4.25
1819,0.125,0.75,77.75,1756.5,3.75
1820,0.25,1.5,77.125,2505.75,4.125
1821,0.375,2.25,83.125,1612.25,4.0
1822,0.125,0.75,61.125,1725.25,3.5
1823,0.125,0.75,64.625,1778.5,3.875
1824,0.125,0.75,62.0,1667.25,3.5
1825,0.375,2.25,76.0,1873.875,4.125
1826,0.5,3.0,78.5,1957.5,4.375
1827,0.125,0.75,67.5,1891.75,3.625
1828,0.0,0.0,68.0,1663.625,3.625
1829,0.125,0.75,70.625,1951.125,3.875
1830,0.125,0.75,71.375,2181.75,3.75
1831,0.125,0.75,60.75,1780.25,3.75
1832,0.25,1.5,68.25,1446.125,3.875
1833,0.375,2.25,84.875,2275.125,4.25
1834,0.125,0.75,73.875,1951.125,3.75
1835,0.125,0.75,67.25,1797.75,3.625
1836,0.375,2.25,68.75,2234.875,4.0
1837,0.0,0.0,68.125,1464.875,3.75
1838,0.25,1.5,79.375,2125.75,4.0
1839,0.0,0.0,62.0,1711.875,3.5
1840,0.25,1.5,57.375,1463.25,3.5
1841,0.25,1.5,67.625,1594.875,3.625
1842,0.25,1.5,86.875,2354.625,4.125
1843,0.125,0.75,56.625,1553.375,3.5
1844,0.0,0.0,57.875,1412.375,3.25
1845,0.125,0.75,60.75,1854.125,3.5
1846,0.125,0.75,73.125,2277.75,3.875
1847,0.0,0.0,76.75,2040.0,3.875
1848,0.375,2.25,89.75,2246.75,4.375
1849,0.25,1.5,74.0,1936.25,4.0
1850,0.0,0.0,65.25,1856.25,3.375
1851,0.125,0.75,75.625,1983.875,3.75
1852,0.25,1.5,64.75,1987.625,3.625
1853,0.125,0.75,67.75,1603.0,3.875
1854,0.0,0.0,58.25,1200.875,3.625
1855,0.25,1.5,68.875,1204.625,3.875
1856,0.0,0.0,68.375,1490.875,3.75
1857,0.125,0.75,77.875,1790.625,3.875
1858,0.125,0.75,58.375,1577.125,3.75
1859,0.125,0.75,55.125,1384.125,3.625
1860,0.125,0.75,70.0,2104.75,3.625
1861,0.375,2.25,85.375,1903.75,4.125
1862,0.0,0.0,60.25,1324.875,3.5
1863,0.25,1.5,66.75,1712.625,3.625
1864,0.25,1.5,75.5,1750.5,4.0
1865,0.25,1.5,86.625,1522.625,4.25
1866,0.125,0.75,55.5,1458.375,3.375
1867,0.0,0.0,56.5,1994.0,3.5
1868,0.375,2.25,69.875,1668.75,4.0
1869,0.125,0.75,82.625,2450.0,4.125
1870,0.125,0.75,54.625,1624.5,3.5
1871,0.125,0.75,72.0,1783.625,3.75
1872,0.125,0.75,77.0,1907.375,4.0
1873,0.125,0.75,71.5,1806.0,4.0
1874,0.125,0.75,68.375,1813.5,3.75
1875,0.25,1.5,76.5,1874.5,4.0
1876,0.125,0.75,57.125,1584.375,3.75
1877,0.25,1.5,80.125,2417.0,4.0
1878,0.375,2.25,75.625,1731.0,4.0
1879,0.25,1.5,74.875,1818.0,4.0
1880,0.125,0.75,77.5,1931.75,3.75
1881,0.0,0.0,62.875,1693.75,3.625
1882,0.0,0.0,44.0,1282.375,3.0
